ra,dec,SDSS_Objid,Prediction,Label
8.5103,16.146099090576172,1237653653449146561,0.10788314,Barred-NonRings
8.514,14.10610008239746,1237653650764792021,0.088579506,Barred-NonRings
8.5221,1.2345999479293823,1237657192519565502,0.25677285,Barred-NonRings
8.5579,14.241999626159668,1237649918963023944,0.13098344,Barred-NonRings
8.5957,0.2759000062942505,1237657191445823639,0.8122214,Barred-Rings
8.604,-9.198800086975098,1237652948529381547,0.13380644,Barred-NonRings
8.6813,-0.0408000014722347,1237657190909018245,0.48565257,Barred-NonRings
8.6892,15.10219955444336,1237649920036765953,0.0012203081,Barred-NonRings
8.8106,0.6959999799728394,1237663204918034562,0.88741004,Barred-Rings
8.82,0.2269999980926513,1237657191445954669,0.14808355,Barred-NonRings
8.8279,-10.57610034942627,1237652946918834290,0.004138572,Barred-NonRings
8.8788,15.556300163269045,1237649920573767755,0.30362374,Barred-NonRings
8.8995,-9.966500282287598,1237652900751933613,0.00054050004,Barred-NonRings
8.9019,0.5437999963760376,1237663716018225412,0.00010110844,Barred-NonRings
8.9065,0.9240000247955322,1237663716555096210,0.781994,Barred-Rings
8.9207,13.796899795532228,1237649918426284200,0.0010460259,Barred-NonRings
8.9362,15.780099868774414,1237653652912472181,0.0046502496,Barred-NonRings
8.9442,13.880000114440918,1237649918426284130,0.6396846,Barred-Rings
8.9741,-10.710800170898438,1237652629102461023,0.04062261,Barred-NonRings
8.9977,-11.023099899291992,1237652946382028901,0.11404251,Barred-NonRings
8.9993,16.197200775146484,1237653653449343484,0.0018660598,Barred-NonRings
9.0256,-9.28909969329834,1237652948529512655,0.013446359,Barred-NonRings
9.0446,14.379599571228027,1237653651301925097,0.0009746584,Barred-NonRings
9.0548,15.609000205993652,1237653652912537692,0.00015226514,Barred-NonRings
9.1017,15.241399765014648,1237653652375667017,0.010694806,Barred-NonRings
9.1059,-10.84000015258789,1237652946382094441,0.10744539,Barred-NonRings
9.1494,-10.050999641418455,1237652947455836374,0.10203636,Barred-NonRings
9.1765,-10.849300384521484,1237652946382094389,0.67003214,Barred-Rings
9.1818,0.8895000219345093,1237663716555227281,0.10178955,Barred-NonRings
9.1889,-0.6668000221252441,1237663783127679032,0.03081184,Barred-NonRings
9.2264,-1.1291999816894531,1237663782590808207,0.92947555,Barred-Rings
9.2498,14.97439956665039,1237649920037028046,0.111064404,Barred-NonRings
9.2936,-8.96150016784668,1237652901825871982,0.014194454,Barred-NonRings
9.3038,-11.06089973449707,1237652628565721110,0.036914036,Barred-NonRings
9.3677,-10.759200096130373,1237652629102592104,0.0036996626,Barred-NonRings
9.4227,-8.829099655151367,1237652949066580099,0.018368253,Barred-NonRings
9.4311,13.894000053405762,1237649918426480813,0.05709396,Barred-NonRings
9.4394,14.711700439453123,1237649919500222621,0.11347778,Barred-NonRings
9.4885,15.123900413513184,1237649920037093571,0.07465758,Barred-NonRings
9.4932,14.547300338745115,1237649919500288084,0.257657,Barred-NonRings
9.4969,15.498299598693848,1237649920573964438,0.025328852,Barred-NonRings
9.5037,-10.712599754333496,1237652629102657677,0.019226687,Barred-NonRings
9.5724,13.990400314331056,1237653650765250755,0.5715807,Barred-Rings
9.6167,-9.62660026550293,1237652947992903770,0.18875849,Barred-NonRings
9.6172,0.1224000006914138,1237663784201617602,0.9638689,Barred-Rings
9.6179,-0.9786999821662904,1237657189835669745,0.003725678,Barred-NonRings
9.6224,14.531499862670898,1237653651302187112,0.12527423,Barred-NonRings
9.6323,15.235799789428713,1237653652375928913,0.9931873,Barred-Rings
9.6481,0.0203000009059906,1237663784201617660,0.1653802,Barred-NonRings
9.6519,-9.195799827575684,1237652948529840275,0.03509648,Barred-NonRings
9.6606,-0.4259999990463257,1237657362152882299,0.3308663,Barred-NonRings
9.6645,-0.1098999977111816,1237657190909411558,0.00015170792,Barred-NonRings
9.6678,15.653599739074709,1237653652912799997,0.0021810501,Barred-NonRings
9.678,0.977999985218048,1237663716555423903,0.025685094,Barred-NonRings
9.6795,0.5810999870300293,1237663716018553058,0.4476774,Barred-NonRings
9.6873,13.895000457763672,1237649918426611887,0.0023818056,Barred-NonRings
9.701,-11.132399559020996,1237652628565852316,0.09543343,Barred-NonRings
9.7132,0.7143999934196472,1237663204918427806,0.110482074,Barred-NonRings
9.7178,-8.840200424194336,1237652949066711198,0.13705015,Barred-NonRings
9.7403,13.977999687194824,1237653650765316275,0.00015100968,Barred-NonRings
9.7449,0.9574999809265136,1237663716555489424,0.19544475,Barred-NonRings
9.7662,0.8048999905586243,1237663204918427831,0.0031823053,Barred-NonRings
9.8339,-10.482099533081056,1237652946919292996,0.73792857,Barred-Rings
9.8472,-0.9279000163078308,1237657189835800822,0.0011312244,Barred-NonRings
9.8529,14.456299781799316,1237653651302252652,0.0011877759,Barred-NonRings
9.871,-0.5340999960899353,1237656971300700248,0.74536234,Barred-Rings
9.9306,0.9606000185012816,1237663716555555087,0.00027498847,Barred-NonRings
9.9805,15.68019962310791,1237653652912930982,0.04396052,Barred-NonRings
10.0314,15.77400016784668,1237653652912931004,0.032770798,Barred-NonRings
10.0869,15.309499740600586,1237653652376125593,0.08860977,Barred-NonRings
10.1127,14.571900367736816,1237649919500550229,0.11826521,Barred-NonRings
10.177,-9.42549991607666,1237652630713598199,0.00027278118,Barred-NonRings
10.2052,14.380800247192385,1237653651302383856,0.03744375,Barred-NonRings
10.2181,0.5921000242233276,1237663716018815053,0.2233188,Barred-NonRings
10.2221,-9.367199897766112,1237652630713598091,0.0040100664,Barred-NonRings
10.3279,14.914199829101562,1237653651839320378,0.07724779,Barred-NonRings
10.3585,13.94540023803711,1237653650765578461,0.0037621777,Barred-NonRings
10.3776,-10.989999771118164,1237652946382618793,0.00023389507,Barred-NonRings
10.3912,-8.932299613952637,1237652901826330726,0.23204847,Barred-NonRings
10.449,-11.00819969177246,1237652628566179921,0.47192466,Barred-NonRings
10.4554,-0.4104000031948089,1237663783665074262,0.9582575,Barred-Rings
10.4672,-10.461000442504885,1237652946919555239,0.13610712,Barred-NonRings
10.4839,14.046099662780762,1237653650765644013,0.0014335465,Barred-NonRings
10.5486,-10.81060028076172,1237652946382684333,0.045779523,Barred-NonRings
10.6104,14.705100059509276,1237649919500746868,0.0067836153,Barred-NonRings
10.6244,15.396699905395508,1237649920574488695,0.4097655,Barred-NonRings
10.6298,-9.548199653625488,1237652947993362722,0.08862082,Barred-NonRings
10.6639,0.2773999869823456,1237657191446741173,0.92817456,Barred-Rings
10.6907,14.966400146484377,1237649920037617961,0.13863209,Barred-NonRings
10.6981,15.714200019836426,1237653652913193153,0.11722972,Barred-NonRings
10.7984,-9.637800216674805,1237652947993428179,0.933824,Barred-Rings
10.8065,-9.735099792480469,1237652947993428230,0.08677468,Barred-NonRings
10.8083,-9.478699684143066,1237652630713860232,0.14339529,Barred-NonRings
10.8374,1.019700050354004,1237663716555948258,0.15313445,Barred-NonRings
10.858,0.198400005698204,1237663784202141905,0.259427,Barred-NonRings
10.8656,13.75059986114502,1237649918427136122,0.010075585,Barred-NonRings
10.877,15.733599662780762,1237653652913324038,0.0020718004,Barred-NonRings
10.9179,15.19789981842041,1237653652376453329,0.11148007,Barred-NonRings
10.9615,-10.83650016784668,1237652946382880918,0.09355562,Barred-NonRings
10.9626,1.1715999841690063,1237666340797087970,0.00026892064,Barred-NonRings
10.9689,14.014599800109863,1237653650765840666,0.10627557,Barred-NonRings
10.9864,-0.6154000163078308,1237656971301159063,0.68657017,Barred-Rings
11.0129,-9.989700317382812,1237652947456622870,0.00016046362,Barred-NonRings
11.0221,-9.824999809265137,1237652900752851063,0.13980071,Barred-NonRings
11.0347,-10.130599975585938,1237652947456688270,0.120641254,Barred-NonRings
11.0443,15.841500282287598,1237649921111490689,0.021748835,Barred-NonRings
11.0785,-9.528800010681152,1237652947993559283,0.00061765226,Barred-NonRings
11.1368,14.719599723815918,1237653651839647923,0.0002450562,Barred-NonRings
11.1464,-10.809300422668455,1237652946382946491,0.14136167,Barred-NonRings
11.1593,-0.4223000109195709,1237657190373195958,0.00038946723,Barred-NonRings
11.182,-11.044099807739258,1237652628566507641,0.32495007,Barred-NonRings
11.2256,14.719799995422363,1237653651839713304,0.00014290841,Barred-NonRings
11.2266,-0.9926000237464904,1237657189836390533,0.19457944,Barred-NonRings
11.2468,-1.0233999490737915,1237657189836390539,0.8901001,Barred-Rings
11.2512,14.232099533081056,1237649918964138092,0.17644732,Barred-NonRings
11.2642,14.720499992370604,1237653651839713461,0.04544785,Barred-NonRings
11.2761,-0.743399977684021,1237663783128596575,0.23132579,Barred-NonRings
11.2831,0.3544000089168548,1237657191447003342,0.9316509,Barred-Rings
11.2957,14.181400299072266,1237649918964138113,0.11228801,Barred-NonRings
11.3782,-10.29360008239746,1237652629640380500,0.0003774819,Barred-NonRings
11.4113,0.6395999789237976,1237663204919148699,0.007609362,Barred-NonRings
11.4232,15.413800239562988,1237649920574816398,0.0017204834,Barred-NonRings
11.4553,-9.991700172424316,1237652947456819472,0.06453922,Barred-NonRings
11.4564,-9.371399879455566,1237652630714122394,0.033481635,Barred-NonRings
11.496,0.1974000036716461,1237663784202404022,0.006652189,Barred-NonRings
11.5739,15.209799766540527,1237653652376715442,0.00029798658,Barred-NonRings
11.5771,0.1381999999284744,1237663784202469585,0.48317176,Barred-NonRings
11.5952,-0.4670999944210052,1237656971301421155,0.0010360398,Barred-NonRings
11.6342,-10.292799949645996,1237652629640446036,0.058721706,Barred-NonRings
11.6548,0.9955000281333924,1237663716556275884,0.00063596567,Barred-NonRings
11.6702,-9.209199905395508,1237652948530692214,0.0007812336,Barred-NonRings
11.6952,0.5631999969482422,1237663716019470443,0.10680938,Barred-NonRings
11.7305,-0.3714999854564667,1237663783665664027,0.6538816,Barred-Rings
11.7695,-9.412500381469728,1237652630714253394,0.033172946,Barred-NonRings
11.7852,0.8596000075340271,1237663716556341422,0.13112745,Barred-NonRings
11.7905,-10.242799758911133,1237652629640511635,0.045433372,Barred-NonRings
11.8101,15.404000282287598,1237649920574947523,0.75460935,Barred-Rings
11.8687,14.75059986114502,1237653651839975718,0.00044310838,Barred-NonRings
11.8764,15.697099685668944,1237653652913717396,0.5607862,Barred-Rings
11.8929,-9.49489974975586,1237652630714318993,0.007966117,Barred-NonRings
11.9602,-0.5580999851226807,1237656971301552450,0.0017469092,Barred-NonRings
11.9683,14.960700035095217,1237649920038207605,0.0007544571,Barred-NonRings
11.9991,13.74269962310791,1237649918427594916,0.5477972,Barred-Rings
12.0094,-9.590100288391112,1237652947993952377,0.24970043,Barred-NonRings
12.0116,-8.833499908447266,1237652949067694190,0.0028017224,Barred-NonRings
12.0166,14.829500198364258,1237653651840041183,0.006402674,Barred-NonRings
12.0262,-9.111499786376951,1237652948530823266,0.1935381,Barred-NonRings
12.0311,0.5685999989509583,1237663716019601542,0.13515191,Barred-NonRings
12.04,-0.9122999906539916,1237657189836718190,0.84143955,Barred-Rings
12.0554,-0.1641999930143356,1237657190910460145,0.23098832,Barred-NonRings
12.0785,0.6069999933242798,1237663716019601573,0.11922605,Barred-NonRings
12.0823,15.246000289916992,1237653652376912061,0.00014420775,Barred-NonRings
12.1566,1.2476999759674072,1237678617423183997,0.9146341,Barred-Rings
12.2601,0.5246000289916992,1237663716019667152,0.00015391744,Barred-NonRings
12.2769,-0.0847000032663345,1237657190910591120,0.10893472,Barred-NonRings
12.2868,15.555399894714355,1237653652913914002,0.008788525,Barred-NonRings
12.3159,-10.882399559020996,1237652946383470818,0.00030523716,Barred-NonRings
12.3305,15.07349967956543,1237649920038338792,0.0033639367,Barred-NonRings
12.3537,-9.262399673461914,1237652948530954416,0.020809453,Barred-NonRings
12.4972,-9.855600357055664,1237652900753506536,0.00045869095,Barred-NonRings
12.4986,-10.06470012664795,1237652947457277984,1.2752121e-05,Barred-NonRings
12.5543,14.387999534606934,1237653651303432335,0.00014599184,Barred-NonRings
12.6173,15.681099891662598,1237653652914045124,0.0049551614,Barred-NonRings
12.7112,0.6421999931335449,1237663204919738520,0.1807321,Barred-NonRings
12.7275,0.7666000127792358,1237663204919738544,0.0004801453,Barred-NonRings
12.7333,0.4555999934673309,1237663784739864664,0.42531362,Barred-NonRings
12.7767,15.88129997253418,1237649921112277085,0.5147542,Barred-Rings
12.8064,1.154099941253662,1237666340797939793,0.00010502689,Barred-NonRings
12.8199,-8.694199562072754,1237652949068087416,0.1541696,Barred-NonRings
12.8683,-9.43910026550293,1237652630714712261,0.00048876245,Barred-NonRings
12.894,-0.5349000096321106,1237656971302011020,0.20043379,Barred-NonRings
12.9011,-10.407899856567385,1237652946920603830,0.0014639734,Barred-NonRings
12.9258,15.84060001373291,1237649921112277206,0.11204775,Barred-NonRings
12.9837,-9.451899528503418,1237652630714777814,0.004323173,Barred-NonRings
12.9851,-9.552800178527832,1237652947994411081,0.28300783,Barred-NonRings
13.0176,0.093199998140335,1237663784203059368,0.9330279,Barred-Rings
13.0363,-1.0722999572753906,1237663782592512200,0.13721456,Barred-NonRings
13.1295,-10.99899959564209,1237652628567359615,0.0026706173,Barred-NonRings
13.1456,0.6105999946594238,1237663784739995949,0.31649566,Barred-NonRings
13.1543,-9.978500366210938,1237652947457605833,0.008197639,Barred-NonRings
13.1666,-9.801300048828123,1237652900753768617,0.00080971187,Barred-NonRings
13.1724,-10.363200187683104,1237652946920734858,0.21185492,Barred-NonRings
13.1817,-0.3149999976158142,1237663783666319491,0.36542416,Barred-NonRings
13.2086,-10.3100004196167,1237652629641166942,6.4342777e-07,Barred-NonRings
13.2165,0.3208000063896179,1237657191447855265,0.19937982,Barred-NonRings
13.2233,14.747400283813477,1237653651840565505,0.006806668,Barred-NonRings
13.2662,15.111900329589844,1237653652377436464,0.000420798,Barred-NonRings
13.277,-8.860400199890137,1237652901827575943,0.0022223166,Barred-NonRings
13.3065,-0.1361999958753585,1237657190911049850,0.18904099,Barred-NonRings
13.3163,-8.833200454711914,1237652949068284290,0.00027360345,Barred-NonRings
13.3489,-0.2150000035762787,1237663783666384986,0.0013566937,Barred-NonRings
13.3561,0.3905999958515167,1237657191447920743,0.09324705,Barred-NonRings
13.4063,-10.4197998046875,1237652946920800411,0.052707665,Barred-NonRings
13.4277,-1.085199952125549,1237663782592643249,0.93787867,Barred-Rings
13.4509,16.025299072265625,1237653653451243949,0.0010680472,Barred-NonRings
13.494,-1.0651999711990356,1237663782592708819,7.024368e-05,Barred-NonRings
13.5044,-10.997699737548828,1237652628567490665,0.026503174,Barred-NonRings
13.5277,15.456500053405762,1237649920575668551,0.0031886823,Barred-NonRings
13.5469,-10.560400009155272,1237652629104427116,0.35368443,Barred-NonRings
13.5776,15.982500076293944,1237653653451309241,0.0027770915,Barred-NonRings
13.5929,-0.6158000230789185,1237666338650783941,0.111220784,Barred-NonRings
13.675,-1.1234999895095823,1237663782592774266,0.6032155,Barred-Rings
13.6763,-0.9722999930381776,1237666338113978376,0.17793754,Barred-NonRings
13.6995,0.30239999294281,1237666339724591213,0.14134645,Barred-NonRings
13.705,13.952300071716309,1237653650767020129,0.0001675677,Barred-NonRings
13.7092,-11.030799865722656,1237652628567621746,0.11337821,Barred-NonRings
13.718,-0.1071000024676323,1237666339187720320,4.7522863e-05,Barred-NonRings
13.7308,-9.230999946594238,1237652948531544166,0.00042307554,Barred-NonRings
13.7481,0.8521999716758728,1237663785277128861,0.3266261,Barred-NonRings
13.7635,-9.317399978637695,1237652630715105374,0.00080507115,Barred-NonRings
13.7968,-0.8101999759674072,1237663783129710740,0.9005412,Barred-Rings
13.8032,15.189200401306152,1237653652377633050,0.08763238,Barred-NonRings
13.8457,-1.2111999988555908,1237663782592839944,0.26191783,Barred-NonRings
13.8588,-0.0309999994933605,1237666339187785869,0.1369968,Barred-NonRings
13.8667,-10.912699699401855,1237652946384126145,0.3848443,Barred-NonRings
13.8668,-9.161700248718262,1237652948531609779,0.097002134,Barred-NonRings
13.8768,0.6833000183105469,1237663204920262777,0.05089651,Barred-NonRings
13.8824,-9.961999893188477,1237652947457867906,0.102975264,Barred-NonRings
13.8893,0.4327999949455261,1237663784740323495,0.95986885,Barred-Rings
13.8957,15.55869960784912,1237653652914569361,0.06938975,Barred-NonRings
13.9234,15.665800094604492,1237653652914569432,0.1164712,Barred-NonRings
13.9299,-1.0336999893188477,1237666338114044133,0.6257698,Barred-Rings
13.9403,-1.0843000411987305,1237663782592905463,0.002219226,Barred-NonRings
13.947,-10.304400444030762,1237652946921062511,0.5283886,Barred-Rings
13.9576,14.440099716186523,1237649919502123212,0.09685976,Barred-NonRings
13.9815,14.571900367736816,1237649919502188734,0.00016283232,Barred-NonRings
13.9946,-9.62679958343506,1237652947994804363,0.04693764,Barred-NonRings
14.0069,0.4352999925613403,1237663784740389099,0.0009051714,Barred-NonRings
14.017,-9.922499656677246,1237652947457933561,0.20842613,Barred-NonRings
14.0209,0.339599996805191,1237666339724722432,0.0038116917,Barred-NonRings
14.0231,15.4975004196167,1237653652914634989,0.29373407,Barred-NonRings
14.0233,-9.513400077819824,1237652947994804432,0.12894394,Barred-NonRings
14.0282,14.34630012512207,1237653651304022199,0.14580208,Barred-NonRings
14.0444,15.121299743652344,1237653652377764064,0.0024063291,Barred-NonRings
